timestamp,ticker,mentions,sentiment_score,hype_score,rank
2025-08-03T11:22:21.780993,MP,6,0.5391961152882204,0.46648233765793606,7
2025-08-03T11:22:21.781051,VALID,2,0.20310984308131244,0.4533510496872985,8
2025-08-03T11:22:21.781023,TMC,3,1.0657937327211922,0.4283509706903161,9
2025-08-03T11:22:21.781009,USAR,2,1.1522115384615383,0.3826740867333931,10
2025-08-03T11:32:02.628951,SHIB,2,0.0074781341107871685,0.6685191458036323,1
2025-08-03T11:32:02.629091,DOGE,2,0.0074781341107871685,0.6685191445425904,2
2025-08-03T11:32:02.629012,XRP,5,0.10703621325091825,0.667202367742304,3
2025-08-03T11:32:02.628978,SOL,4,0.18361806876145004,0.5827368945814027,4
2025-08-03T11:32:02.628717,MP,8,0.45199378654970757,0.41737968663277925,5
2025-08-03T11:32:02.628833,TMC,3,1.0657937327211922,0.4046767912502088,6
2025-08-03T11:32:02.628784,USAR,2,1.1522115384615383,0.3746107377171229,7
2025-08-03T11:32:02.628804,UUUU,2,1.1522115384615383,0.37461073769968806,8
2025-08-03T11:32:02.628756,ABAT,2,1.096508620689655,0.35825562140873846,9
2025-08-03T11:32:02.628928,OR,2,0.04392559523809523,0.3443469818359908,10
